,Folder,Id,Field,Well,CoringTop,CoringDown,CoringTopBind,CoringDownBind,CoreRecovery,PhotoTop,PhotoDown,PhotoType,LayerTop,LayerDown,Rock,Carbonate,Ruin,Saturation,class
5126,Unload2,1003714,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,3.72,4.08,ДС,3.72,4.08,песчаник,не карбонатный,не разрушен,не опред.,0
5128,Unload2,1003716,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,4.08,4.38,ДС,4.08,4.38,песчаник,не карбонатный,не разрушен,продукт,3
5130,Unload2,1003718,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,4.38,4.56,ДС,4.38,5.63,песчаник,сильнокарбонатный,не разрушен,не опред.,0
5132,Unload2,1003720,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,4.56,5.56,ДС,4.38,5.63,песчаник,сильнокарбонатный,не разрушен,не опред.,0
5134,Unload2,1003722,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,5.56,5.63,ДС,4.38,5.63,песчаник,сильнокарбонатный,не разрушен,не опред.,0
5136,Unload2,1003724,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,5.63,6.56,ДС,5.63,6.56,песчаник,сильнокарбонатный,не разрушен,не опред.,0
5138,Unload2,1003726,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,6.56,7.56,ДС,6.56,8.03,песчаник,не карбонатный,не разрушен,продукт,3
5140,Unload2,1003728,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,7.56,8.03,ДС,6.56,8.03,песчаник,не карбонатный,не разрушен,продукт,3
5142,Unload2,1003730,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,8.03,8.39,ДС,8.03,8.39,песчаник,не карбонатный,не разрушен,не опред.,0
5144,Unload2,1003732,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,8.39,8.56,ДС,8.39,8.97,переслаивание песчаника и алевролита,не карбонатный,частично разрушен,не опред.,0
5146,Unload2,1003734,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,8.56,8.97,ДС,8.39,8.97,переслаивание песчаника и алевролита,не карбонатный,частично разрушен,не опред.,0
5148,Unload2,1003736,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,8.97,9.2,ДС,8.97,9.2,песчаник,не карбонатный,не разрушен,не опред.,0
5150,Unload2,1003738,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,9.2,9.45,ДС,9.2,9.45,песчаник,не карбонатный,не разрушен,не опред.,0
5152,Unload2,1003740,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,9.45,9.56,ДС,9.45,10.67,песчаник,не карбонатный,не разрушен,продукт,3
5154,Unload2,1003742,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,9.56,10.56,ДС,9.45,10.67,песчаник,не карбонатный,не разрушен,продукт,3
5156,Unload2,1003744,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,10.56,10.67,ДС,9.45,10.67,песчаник,не карбонатный,не разрушен,продукт,3
5158,Unload2,1003746,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,10.67,11.01,ДС,10.67,11.01,аргиллит,не карбонатный,разрушен,не опред.,0
5160,Unload2,1003748,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,11.01,11.19,ДС,11.01,11.19,песчаник,не карбонатный,частично разрушен,продукт,3
5162,Unload2,1003750,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,11.19,11.55,ДС,11.19,11.84,аргиллит,не карбонатный,разрушен,не опред.,0
5164,Unload2,1003752,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,11.55,11.84,ДС,11.19,11.84,аргиллит,не карбонатный,разрушен,не опред.,0
5166,Unload2,1003754,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,11.84,12.45,ДС,11.84,12.45,песчаник,не карбонатный,не разрушен,продукт,3
5168,Unload2,1003756,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,12.45,12.55,ДС,12.45,12.76,переслаивание песчаника и алевролита,не карбонатный,частично разрушен,не опред.,0
5170,Unload2,1003758,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,12.55,12.76,ДС,12.45,12.76,переслаивание песчаника и алевролита,не карбонатный,частично разрушен,не опред.,0
5172,Unload2,1003760,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,12.76,13.05,ДС,12.76,13.05,песчаник глинистый,не карбонатный,не разрушен,не опред.,0
5174,Unload2,1003762,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,13.05,13.53,ДС,13.05,13.78,песчаник,не карбонатный,не разрушен,продукт,3
5176,Unload2,1003764,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,13.53,13.78,ДС,13.05,13.78,песчаник,не карбонатный,не разрушен,продукт,3
5178,Unload2,1003766,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,13.78,14.22,ДС,13.78,14.22,песчаник,не карбонатный,не разрушен,не опред.,0
5180,Unload2,1003768,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,14.22,14.52,ДС,14.22,14.74,песчаник,не карбонатный,не разрушен,продукт,3
5182,Unload2,1003770,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,14.52,14.74,ДС,14.22,14.74,песчаник,не карбонатный,не разрушен,продукт,3
5184,Unload2,1003772,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,14.74,15.52,ДС,14.74,17.0,песчаник,не карбонатный,частично разрушен,не опред.,0
5186,Unload2,1003774,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,15.52,16.52,ДС,14.74,17.0,песчаник,не карбонатный,частично разрушен,не опред.,0
5188,Unload2,1003776,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,16.52,17.0,ДС,14.74,17.0,песчаник,не карбонатный,частично разрушен,не опред.,0
5190,Unload2,1003778,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,0.0,0.21,ДС,0.0,0.21,песчаник,не карбонатный,не разрушен,продукт,3
5192,Unload2,1003780,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,0.21,0.23,ДС,0.21,0.49,переслаивание песчаника и алевролита,не карбонатный,частично разрушен,не опред.,0
5194,Unload2,1003782,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,0.23,0.49,ДС,0.21,0.49,переслаивание песчаника и алевролита,не карбонатный,частично разрушен,не опред.,0
5196,Unload2,1003784,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,0.49,1.23,ДС,0.49,1.79,песчаник,не карбонатный,не разрушен,не опред.,0
5198,Unload2,1003786,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,1.23,1.79,ДС,0.49,1.79,песчаник,не карбонатный,не разрушен,не опред.,0
5200,Unload2,1003788,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,1.79,2.23,ДС,1.79,2.55,песчаник,сильнокарбонатный,не разрушен,не опред.,0
5202,Unload2,1003790,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,2.23,2.55,ДС,1.79,2.55,песчаник,сильнокарбонатный,не разрушен,не опред.,0
5204,Unload2,1003792,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,2.55,3.23,ДС,2.55,8.07,песчаник,не карбонатный,не разрушен,не опред.,0
5206,Unload2,1003794,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,3.23,4.23,ДС,2.55,8.07,песчаник,не карбонатный,не разрушен,не опред.,0
5208,Unload2,1003796,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,4.23,5.22,ДС,2.55,8.07,песчаник,не карбонатный,не разрушен,не опред.,0
5210,Unload2,1003798,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,5.22,6.22,ДС,2.55,8.07,песчаник,не карбонатный,не разрушен,не опред.,0
5212,Unload2,1003800,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,6.22,7.22,ДС,2.55,8.07,песчаник,не карбонатный,не разрушен,не опред.,0
5214,Unload2,1003802,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,7.22,8.07,ДС,2.55,8.07,песчаник,не карбонатный,не разрушен,не опред.,0
5216,Unload2,1003804,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,8.07,8.22,ДС,8.07,9.46,песчаник,сильнокарбонатный,не разрушен,не опред.,0
5218,Unload2,1003806,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,8.22,9.22,ДС,8.07,9.46,песчаник,сильнокарбонатный,не разрушен,не опред.,0
5220,Unload2,1003808,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,9.22,9.46,ДС,8.07,9.46,песчаник,сильнокарбонатный,не разрушен,не опред.,0
5222,Unload2,1003810,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,9.46,10.21,ДС,9.46,11.16,песчаник,не карбонатный,не разрушен,не опред.,0
5224,Unload2,1003812,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,10.21,11.16,ДС,9.46,11.16,песчаник,не карбонатный,не разрушен,не опред.,0
5226,Unload2,1003814,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,11.16,11.21,ДС,11.16,12.07,алевролит,не карбонатный,частично разрушен,не опред.,0
5228,Unload2,1003816,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,11.21,12.07,ДС,11.16,12.07,алевролит,не карбонатный,частично разрушен,не опред.,0
5230,Unload2,1003818,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,12.07,12.21,ДС,12.07,13.5,песчаник,не карбонатный,не разрушен,не опред.,0
5232,Unload2,1003820,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,12.21,13.21,ДС,12.07,13.5,песчаник,не карбонатный,не разрушен,не опред.,0
5234,Unload2,1003822,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,13.21,13.5,ДС,12.07,13.5,песчаник,не карбонатный,не разрушен,не опред.,0
5236,Unload2,1003824,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,13.5,14.21,ДС,13.5,14.86,песчаник,сильнокарбонатный,частично разрушен,не опред.,0
5238,Unload2,1003826,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,14.21,14.86,ДС,13.5,14.86,песчаник,сильнокарбонатный,частично разрушен,не опред.,0
5240,Unload2,1003828,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,14.86,15.21,ДС,14.86,15.37,песчаник,среднекарбонатный,не разрушен,не опред.,0
5242,Unload2,1003830,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,15.21,15.37,ДС,14.86,15.37,песчаник,среднекарбонатный,не разрушен,не опред.,0
5244,Unload2,1003832,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,15.37,16.21,ДС,15.37,17.0,песчаник,не карбонатный,не разрушен,не опред.,0
5246,Unload2,1003834,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,16.21,17.0,ДС,15.37,17.0,песчаник,не карбонатный,не разрушен,не опред.,0
5248,Unload2,1003836,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,0.0,0.21,ДС,0.0,2.18,песчаник,не карбонатный,не разрушен,не опред.,0
5250,Unload2,1003838,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,0.21,1.21,ДС,0.0,2.18,песчаник,не карбонатный,не разрушен,не опред.,0
5252,Unload2,1003840,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,1.21,2.18,ДС,0.0,2.18,песчаник,не карбонатный,не разрушен,не опред.,0
5254,Unload2,1003842,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,2.18,2.21,ДС,2.18,2.58,песчаник,не карбонатный,не разрушен,не опред.,0
5256,Unload2,1003844,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,2.21,2.58,ДС,2.18,2.58,песчаник,не карбонатный,не разрушен,не опред.,0
5258,Unload2,1003846,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,2.58,2.8,ДС,2.58,2.8,песчаник глинистый,не карбонатный,не разрушен,не опред.,0
5260,Unload2,1003848,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,2.8,3.2,ДС,2.8,3.5,переслаивание песчаника и алевролита,не карбонатный,частично разрушен,не опред.,0
5262,Unload2,1003850,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,3.2,3.5,ДС,2.8,3.5,переслаивание песчаника и алевролита,не карбонатный,частично разрушен,не опред.,0
5264,Unload2,1003852,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,3.5,4.19,ДС,3.5,4.96,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.,0
5266,Unload2,1003854,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,4.19,4.96,ДС,3.5,4.96,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.,0
5268,Unload2,1003856,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,4.96,5.19,ДС,4.96,5.45,песчаник,не карбонатный,не разрушен,не опред.,0
5270,Unload2,1003858,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,5.19,5.45,ДС,4.96,5.45,песчаник,не карбонатный,не разрушен,не опред.,0
