index,Folder,Id,Field,Well,CoringTop,CoringDown,CoringTopBind,CoringDownBind,CoreRecovery,PhotoTop,PhotoDown,PhotoType,LayerTop,LayerDown,Rock,Carbonate,Ruin,Saturation,class,weight
1838,Unload2,1002263,Field1,Well3,2838.0,2850.0,2842.7,2854.7,11.99,5.04,5.3,УФ,5.04,5.3,алевролит,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
344,Unload1,1000803,Field5,Well6,3161.0,3179.0,3160.5,3178.5,17.22,14.9,15.89,УФ,11.39,16.91,песчаник,слабокарбонатный,не разрушен,не опред.,0,1.3698360655737705
532,Unload1,1001321,Field3,Well12,3252.0,3263.0,3253.5,3264.5,10.92,6.4,6.97,УФ,6.4,7.0,песчаник,сильнокарбонатный,не разрушен,нефтенасыщенные,1,9.367713004484305
1394,Unload2,1001375,Field1,Well7,2568.0,2586.0,2581.1,2599.1,12.0,4.19,4.99,УФ,4.19,5.14,песчаник,не карбонатный,частично разрушен,нефтенасыщенные,1,9.367713004484305
1049,Unload2,1000685,Field3,Well8,917.6,924.2,915.9,922.5,6.36,2.05,2.15,УФ,2.05,3.34,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1,9.367713004484305
3004,Unload2,1004599,Field2,Well5,2951.0,2960.0,2950.1,2959.1,8.98,3.09,4.0,УФ,3.09,5.54,песчаник,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
2999,Unload2,1004589,Field2,Well5,2951.0,2960.0,2950.1,2959.1,8.98,1.2,1.53,УФ,1.2,1.53,алевролит,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
1836,Unload2,1002259,Field1,Well3,2838.0,2850.0,2842.7,2854.7,11.99,4.0,4.99,УФ,3.45,5.04,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2644,Unload2,1003877,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,10.41,11.17,УФ,10.41,17.49,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
1841,Unload2,1002269,Field1,Well3,2838.0,2850.0,2842.7,2854.7,11.99,5.99,6.99,УФ,5.52,7.28,алевролит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2135,Unload2,1002859,Field1,Well1,2656.0,2674.0,2659.2,2677.2,17.95,13.95,14.95,УФ,2.95,17.95,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
367,Unload1,1000849,Field7,Well13,2630.0,2637.0,0.0,0.0,7.0,5.0,6.0,УФ,0.0,7.0,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
3049,Unload2,1004689,Field2,Well5,2976.0,2992.0,2976.0,2992.0,16.0,4.01,4.67,УФ,2.03,4.67,алевролит сильноглинистый,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
1356,Unload2,1001299,Field1,Well7,2375.0,2393.0,2387.1,2405.1,17.92,15.95,16.96,УФ,13.9,17.92,переслаивание песчаника и алевролита,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
1684,Unload2,1001955,Field1,Well3,2638.0,2655.5,2641.0,2658.5,17.47,4.99,5.99,УФ,0.0,8.21,песчаник,с карбонатными обломками или конкрециями,частично разрушен,нефтенасыщенные,1,9.367713004484305
570,Unload1,1001397,Field3,Well9,784.0,791.0,784.7,791.7,6.9,5.9,6.9,УФ,5.8,6.9,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,пятнисто нефтенасыщенные,4,20.89
2460,Unload2,1003509,Field2,Well2,2747.0,2759.9,2751.0,2763.9,12.88,9.89,10.88,УФ,0.0,12.88,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
2554,Unload2,1003697,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,0.14,0.58,УФ,0.14,0.58,песчаник,не карбонатный,не разрушен,продукт,3,20.89
2596,Unload2,1003781,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,0.21,0.23,УФ,0.21,0.49,переслаивание песчаника и алевролита,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2333,Unload2,1003255,Field1,Well1,3050.0,3062.0,3052.7,3064.7,11.95,7.97,8.95,УФ,7.59,8.95,уголь,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
1269,Unload2,1001125,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,3.97,4.19,УФ,3.87,4.19,алевролит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2869,Unload2,1004329,Field2,Well5,2727.0,2736.0,2724.6,2733.6,8.89,0.99,1.98,УФ,0.0,8.89,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
991,Unload2,1000569,Field3,Well8,879.6,888.6,877.9,886.9,8.9,6.77,6.94,УФ,6.77,7.1,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1,9.367713004484305
1827,Unload2,1002241,Field1,Well3,2838.0,2850.0,2842.7,2854.7,11.99,0.75,1.0,УФ,0.75,1.06,песчаник,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2208,Unload2,1003005,Field1,Well1,2796.0,2808.0,2799.8,2811.8,11.98,2.17,3.0,УФ,2.17,3.31,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0,1.3698360655737705
1042,Unload2,1000671,Field3,Well8,908.6,917.6,906.9,915.9,8.46,7.44,7.63,УФ,7.26,7.63,глина аргиллитоподобная,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
1128,Unload2,1000843,Field3,Well8,960.2,969.2,958.5,967.5,8.93,4.98,5.5,УФ,4.58,5.5,глина аргиллитоподобная,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
2863,Unload2,1004317,Field2,Well5,2717.0,2727.0,2713.7,2723.7,5.92,2.27,2.71,УФ,2.27,2.71,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,не опред.,0,1.3698360655737705
1030,Unload2,1000647,Field3,Well8,908.6,917.6,906.9,915.9,8.46,3.42,3.5,УФ,3.04,3.5,глина аргиллитоподобная,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
1730,Unload2,1002047,Field1,Well3,2710.0,2722.0,2712.6,2724.6,11.92,5.99,6.99,УФ,2.1,9.08,аргиллит,не карбонатный,разрушен,не опред.,0,1.3698360655737705
159,Unload1,1000433,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,5.94,6.78,УФ,5.81,6.78,алевролит,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
2978,Unload2,1004547,Field2,Well5,2940.0,2951.0,2938.1,2949.1,10.97,1.0,1.4,УФ,0.0,1.4,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
600,Unload1,1001457,Field3,Well9,798.0,805.0,798.7,805.7,6.9,4.87,4.96,УФ,4.87,5.16,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1,9.367713004484305
1516,Unload2,1001619,Field1,Well3,2293.0,2310.0,2295.1,2312.1,17.0,8.78,8.94,УФ,8.78,13.39,песчаник,с карбонатными обломками или конкрециями,не разрушен,пятнисто нефтенасыщенные,4,20.89
729,Unload2,1000045,Field4,Well4,2692.0,2710.0,2691.5,2709.5,17.87,5.88,5.97,УФ,5.88,6.91,песчаник,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
1254,Unload2,1001095,Field8,Well14,2781.0,2799.0,2782.1,2800.1,17.99,14.98,15.98,УФ,12.0,17.81,кремнисто-глинистая порода,не карбонатный,не разрушен,битуминозный,2,19.70754716981132
927,Unload2,1000441,Field4,Well4,2915.0,2924.0,2917.5,2926.5,8.99,4.99,5.99,УФ,0.0,7.09,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1,9.367713004484305
502,Unload1,1001261,Field3,Well12,3231.5,3242.5,3233.0,3244.0,10.96,1.0,2.0,УФ,0.0,9.67,"пересл. песчаника, алевролита и глин",среднекарбонатный,не разрушен,не опред.,0,1.3698360655737705
579,Unload1,1001415,Field3,Well9,791.0,798.0,791.7,798.7,6.95,2.99,3.65,УФ,2.82,3.65,алевро-аргиллит,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
1180,Unload2,1000947,Field9,Well5,1868.0,1886.0,1866.4,1884.4,17.91,10.2,10.98,УФ,10.2,11.53,"пересл. песчаника, алевролита и глин",с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
1156,Unload2,1000899,Field3,Well8,976.2,985.2,974.5,983.5,9.0,4.9,5.16,УФ,4.89,5.16,песчаник,не карбонатный,не разрушен,продукт,3,20.89
529,Unload1,1001315,Field3,Well12,3252.0,3263.0,3253.5,3264.5,10.92,4.04,4.99,УФ,4.04,6.4,песчаник,с примесью,не разрушен,нефтенасыщенные,1,9.367713004484305
656,Unload1,1001569,Field3,Well9,828.0,835.0,828.7,835.7,6.79,5.8,5.97,УФ,5.31,5.97,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1,9.367713004484305
2767,Unload2,1004123,Field2,Well2,2970.0,2982.0,2970.7,2982.7,11.98,7.97,8.53,УФ,7.35,8.53,алевролит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
1714,Unload2,1002015,Field1,Well3,2698.0,2710.0,2700.6,2712.6,12.0,6.03,7.02,УФ,3.47,11.08,аргиллит,не карбонатный,разрушен,не опред.,0,1.3698360655737705
1046,Unload2,1000679,Field3,Well8,917.6,924.2,915.9,922.5,6.36,0.71,1.15,УФ,0.71,1.58,глина аргиллитоподобная,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
1992,Unload2,1002573,Field1,Well1,2383.0,2401.0,2383.4,2401.4,17.85,12.9,13.91,УФ,0.0,17.85,аргиллит,не карбонатный,разрушен,не опред.,0,1.3698360655737705
1190,Unload2,1000967,Field9,Well5,1868.0,1886.0,1866.4,1884.4,17.91,17.4,17.58,УФ,17.4,17.58,алевролит,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
3001,Unload2,1004593,Field2,Well5,2951.0,2960.0,2950.1,2959.1,8.98,2.01,2.18,УФ,1.53,2.18,песчаник,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
121,Unload1,1000357,Field5,Well6,3030.0,3038.25,3032.0,3040.25,8.24,5.93,6.0,УФ,5.93,6.51,песчаник,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
766,Unload2,1000119,Field4,Well4,2710.0,2728.0,2709.5,2727.5,17.98,0.75,0.98,УФ,0.75,6.71,песчаник,пятнисто карбонатный,не разрушен,не опред.,0,1.3698360655737705
2956,Unload2,1004503,Field2,Well5,2902.0,2914.8,2899.7,2912.5,12.73,5.24,5.94,УФ,5.24,7.22,песчаник,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
2036,Unload2,1002661,Field1,Well1,2555.0,2573.0,2555.9,2573.9,18.0,12.86,13.01,УФ,12.86,13.39,песчаник,не карбонатный,частично разрушен,пятнисто нефтенасыщенные,4,20.89
1116,Unload2,1000819,Field3,Well8,951.2,960.2,949.5,958.5,8.91,5.9,6.9,УФ,5.52,7.98,алевролит,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
1866,Unload2,1002321,Field1,Well1,2270.0,2279.0,2270.4,2279.4,8.97,7.96,8.97,УФ,6.86,8.97,алевролит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
860,Unload2,1000307,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,3.0,3.43,УФ,2.95,3.43,песчаник,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
124,Unload1,1000363,Field5,Well6,3030.0,3038.25,3032.0,3040.25,8.24,6.79,6.99,УФ,6.79,7.77,песчаник глинистый,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
680,Unload1,1001617,Field3,Well9,848.0,853.0,848.7,853.7,4.2,1.38,1.62,УФ,0.96,1.62,песчаник,не карбонатный,частично разрушен,нефтенасыщенные,1,9.367713004484305
3081,Unload2,1004753,Field2,Well5,3220.0,3234.0,3218.5,3232.5,6.92,4.06,4.83,УФ,4.06,4.83,песчаник,сильнокарбонатный,не разрушен,не опред.,0,1.3698360655737705
2882,Unload2,1004355,Field2,Well5,2736.0,2745.0,2733.6,2742.6,8.95,3.96,4.96,УФ,1.99,7.49,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
3132,Unload2,1004857,Field2,Well10,2568.0,2585.3,2568.6,2585.9,17.25,9.58,10.0,УФ,9.58,12.21,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,нефтенасыщенные,1,9.367713004484305
658,Unload1,1001573,Field3,Well9,828.0,835.0,828.7,835.7,6.79,6.5,6.79,УФ,6.5,6.79,аргиллит,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
380,Unload1,1000885,Field7,Well13,2644.0,2653.0,0.0,0.0,8.67,5.43,6.0,УФ,5.43,6.52,алевролит,сильнокарбонатный,не разрушен,не опред.,0,1.3698360655737705
277,Unload1,1000669,Field5,Well6,3124.6,3142.76,3124.1,3142.26,17.82,13.48,13.85,УФ,13.48,15.12,песчаник,с примесью,не разрушен,не опред.,0,1.3698360655737705
47,Unload1,1000095,Field6,Well11,1981.24,1996.26,1982.44,1997.46,15.0,0.0,1.0,УФ,0.0,1.33,алевролит,с карбонатными обломками или конкрециями,не разрушен,не опред.,0,1.3698360655737705
1025,Unload2,1000637,Field3,Well8,908.6,917.6,906.9,915.9,8.46,0.9,1.41,УФ,0.9,1.66,песчаник,не карбонатный,не разрушен,пятнисто нефтенасыщенные,4,20.89
907,Unload2,1000401,Field4,Well4,2898.0,2915.0,2900.5,2917.5,16.91,8.94,9.44,УФ,6.63,9.44,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1,9.367713004484305
